,source,target,is_a,weight
22200,paredes_cora,Renzo_Reggiardo,fan,43.3666666667
22201,LiitaValdivia,Renzo_Reggiardo,fan,50.8666666667
22202,JorgeCh_Capital,Renzo_Reggiardo,fan,88.2666666667
22203,MontezaVictor,Renzo_Reggiardo,fan,71.3
22204,alejandro_ppc,Renzo_Reggiardo,fan,36.3666666667
22205,jasonsdlp,Renzo_Reggiardo,fan,43.6
22206,moniquepard,Renzo_Reggiardo,fan,101.866666667
22207,YAZGIA,Renzo_Reggiardo,fan,112.9
22208,TrukoFilms,Renzo_Reggiardo,fan,75.4
22209,gc_mf,Renzo_Reggiardo,fan,87.9333333333
22210,ManuelZevallos1,Renzo_Reggiardo,fan,79.1
22211,CriSamHop,Renzo_Reggiardo,fan,72.1666666667
22212,Lupe_Righi,Renzo_Reggiardo,fan,49.6333333333
22213,RAULSIGUAS,Renzo_Reggiardo,fan,98.2
22214,estelaramosc,Renzo_Reggiardo,fan,112.466666667
22215,cristian6621,Renzo_Reggiardo,fan,107.7
22216,juan_llanos,Renzo_Reggiardo,fan,107.066666667
22217,jessly01,Renzo_Reggiardo,fan,63.3
22218,juanvizcarras,Renzo_Reggiardo,fan,112.533333333
22219,huapayajuancarl,Renzo_Reggiardo,fan,69.2666666667
22220,HaciendoPAGW1,Renzo_Reggiardo,fan,68.7
22221,dariodavilap,Renzo_Reggiardo,fan,100.133333333
22222,atelierlima,Renzo_Reggiardo,fan,79.9666666667
22223,rromero1608,Renzo_Reggiardo,fan,86.4
22224,JorgePa19873394,Renzo_Reggiardo,fan,7.86666666667
22225,jrossiv,Renzo_Reggiardo,fan,107.733333333
22226,alejandrito2575,Renzo_Reggiardo,fan,48.3333333333
22227,5_rosas,Renzo_Reggiardo,fan,88.4
22228,cesariqtperu,Renzo_Reggiardo,fan,59.6333333333
22229,MartindelaJ,Renzo_Reggiardo,fan,81.9666666667
22230,stevenuchoffen,Renzo_Reggiardo,fan,56.6333333333
22231,choclonacho,Renzo_Reggiardo,fan,80.6
22232,mabetzabe,Renzo_Reggiardo,fan,75.0333333333
22233,airpatrick,Renzo_Reggiardo,fan,83.7
22234,ltrujillano,Renzo_Reggiardo,fan,111.7
22235,micarbel,Renzo_Reggiardo,fan,102.833333333
22236,roberto_z,Renzo_Reggiardo,fan,112.3
22237,EvelynChilet,Renzo_Reggiardo,fan,45.5333333333
22238,JorgeBernaolAA,Renzo_Reggiardo,fan,98.9333333333
22239,deyviespinoza3,Renzo_Reggiardo,fan,76.1666666667
22240,clau_eva,Renzo_Reggiardo,fan,112.233333333
22241,fwormeno,Renzo_Reggiardo,fan,30.1666666667
22242,POELHERRERA,Renzo_Reggiardo,fan,69.6333333333
22243,19_angelopez,Renzo_Reggiardo,fan,46.1666666667
22244,CarlaMonterros,Renzo_Reggiardo,fan,52.0
22245,Elpuntoonline,Renzo_Reggiardo,fan,78.1666666667
22246,LaChilcaneria,Renzo_Reggiardo,fan,41.4
22247,MarcosGPBurga,Renzo_Reggiardo,fan,41.4
22248,MitchellRock007,Renzo_Reggiardo,fan,73.4666666667
22249,maribelcl2306,Renzo_Reggiardo,fan,93.3666666667
22250,ariasmarleni82,Renzo_Reggiardo,fan,27.4
22251,macedo_zegarra,Renzo_Reggiardo,fan,33.5
22252,charo_08,Renzo_Reggiardo,fan,90.4
22253,janoquirozb,Renzo_Reggiardo,fan,98.0333333333
22254,mayraortegagiro,Renzo_Reggiardo,fan,86.5
22255,josegabrielde12,Renzo_Reggiardo,fan,44.6666666667
22256,Kaly_ga,Renzo_Reggiardo,fan,73.7
22257,marco_libra,Renzo_Reggiardo,fan,96.9
22258,Andres3M,Renzo_Reggiardo,fan,86.6333333333
22259,angelicamarth01,Renzo_Reggiardo,fan,6.16666666667
22260,DiarioElPueblo,Renzo_Reggiardo,fan,107.1
22261,JoaoMjji,Renzo_Reggiardo,fan,61.8666666667
22262,deblerner,Renzo_Reggiardo,fan,101.0
22263,AdaBustamante,Renzo_Reggiardo,fan,110.466666667
22264,bm_soto,Renzo_Reggiardo,fan,66.1
22265,borlinni,Renzo_Reggiardo,fan,57.1
22266,miafiorelld,Renzo_Reggiardo,fan,50.8666666667
22267,flormavila,Renzo_Reggiardo,fan,110.8
22268,GaryAlar24,Renzo_Reggiardo,fan,64.2333333333
22269,araken_ingar,Renzo_Reggiardo,fan,82.4333333333
22270,katty_aspur,Renzo_Reggiardo,fan,79.8
22271,betyrocio,Renzo_Reggiardo,fan,94.5666666667
22272,KatherineZavala,Renzo_Reggiardo,fan,25.7333333333
22273,RosJara541,Renzo_Reggiardo,fan,69.5333333333
22274,alvarov7,Renzo_Reggiardo,fan,113.366666667
22275,TassiMagaly,Renzo_Reggiardo,fan,32.9666666667
22276,Jermars26,Renzo_Reggiardo,fan,87.7
22277,Beedei,Renzo_Reggiardo,fan,95.1333333333
22278,karenquirozq,Renzo_Reggiardo,fan,47.4666666667
22279,MathiasBrivio,Renzo_Reggiardo,fan,78.9
22280,naniheu,Renzo_Reggiardo,fan,69.5333333333
22281,Divorciadisima,Renzo_Reggiardo,fan,14.9
22282,Viajarentrance,Renzo_Reggiardo,fan,90.0333333333
22283,piar_81,Renzo_Reggiardo,fan,68.4666666667
22284,misalpicon,Renzo_Reggiardo,fan,90.8666666667
22285,LorianneSanchez,Renzo_Reggiardo,fan,94.1
22286,juancacastroo,Renzo_Reggiardo,fan,96.8666666667
22287,kokyPelaezf,Renzo_Reggiardo,fan,77.7333333333
22288,billybillyoh,Renzo_Reggiardo,fan,81.6666666667
22289,lenincj22,Renzo_Reggiardo,fan,104.8
22290,Ruta88Oficial,Renzo_Reggiardo,fan,65.2333333333
22291,germandangelom2,Renzo_Reggiardo,fan,43.4333333333
22292,1265Cielo,Renzo_Reggiardo,fan,50.9333333333
22293,JVantosse,Renzo_Reggiardo,fan,61.4333333333
22294,rcarrascodamian,Renzo_Reggiardo,fan,54.6666666667
22295,EduardoPuican,Renzo_Reggiardo,fan,33.1
22296,ricardoeruizh,Renzo_Reggiardo,fan,66.3666666667
22297,AnonymousLimaEs,Renzo_Reggiardo,fan,48.9333333333
22298,palmrquez,Renzo_Reggiardo,fan,52.1333333333
22299,GPochol,Renzo_Reggiardo,fan,27.6333333333
22300,HERMES1952,Renzo_Reggiardo,fan,66.1666666667
22301,NALAYZA,Renzo_Reggiardo,fan,106.533333333
22302,Chabely08,Renzo_Reggiardo,fan,102.133333333
22303,Yazi111284,Renzo_Reggiardo,fan,67.6
22304,PaginasWebCuzco,Renzo_Reggiardo,fan,53.9666666667
22305,lourdesfranciac,Renzo_Reggiardo,fan,44.1666666667
22306,FrankLaime,Renzo_Reggiardo,fan,85.5666666667
22307,LuzMariaRoman12,Renzo_Reggiardo,fan,1.93333333333
22308,SilvaAlayo,Renzo_Reggiardo,fan,42.1333333333
22309,MarySuasnabar,Renzo_Reggiardo,fan,74.3
22310,magicos2014,Renzo_Reggiardo,fan,47.3
22311,cadc_21,Renzo_Reggiardo,fan,89.2333333333
22312,leonor_ercilia,Renzo_Reggiardo,fan,43.1
22313,alinmontezarios,Renzo_Reggiardo,fan,69.2
22314,AndresRGoicocha,Renzo_Reggiardo,fan,5.73333333333
22315,PalomaFiuzaTeam,Renzo_Reggiardo,fan,71.9333333333
22316,silvia_qr,Renzo_Reggiardo,fan,103.6
22317,GianCastal95,Renzo_Reggiardo,fan,47.0
22318,caguzmang,Renzo_Reggiardo,fan,99.2333333333
22319,gp_kurt,Renzo_Reggiardo,fan,1.2
22320,RosaGalvn,Renzo_Reggiardo,fan,65.1666666667
22321,2TBalabarca,Renzo_Reggiardo,fan,73.7333333333
22322,jdracchumi,Renzo_Reggiardo,fan,64.8
22323,jorgeluis6398,Renzo_Reggiardo,fan,102.533333333
22324,JohseCL,Renzo_Reggiardo,fan,65.8666666667
22325,Emmanue06366958,Renzo_Reggiardo,fan,51.4333333333
22326,OZNER_26,Renzo_Reggiardo,fan,45.0333333333
22327,JPasapera,Renzo_Reggiardo,fan,73.3666666667
22328,ShirleyRiveGam,Renzo_Reggiardo,fan,92.9
22329,TeoriaDiaz,Renzo_Reggiardo,fan,23.3333333333
22330,beltranguti1,Renzo_Reggiardo,fan,48.8
22331,ferna_claudio,Renzo_Reggiardo,fan,52.2333333333
22332,JPPerezH,Renzo_Reggiardo,fan,104.766666667
22333,hectorloal,Renzo_Reggiardo,fan,89.9333333333
22334,jorge9561,Renzo_Reggiardo,fan,73.1666666667
22335,GianinaHinojosa,Renzo_Reggiardo,fan,97.7333333333
22336,mambochecho,Renzo_Reggiardo,fan,23.5666666667
22337,ftafurg,Renzo_Reggiardo,fan,89.9
22338,calle_nunez,Renzo_Reggiardo,fan,49.5333333333
22339,janirios,Renzo_Reggiardo,fan,108.533333333
22340,humanadiferente,Renzo_Reggiardo,fan,97.7
22341,FabricaSuenoHD,Renzo_Reggiardo,fan,72.9333333333
22342,Mostro_Damus,Renzo_Reggiardo,fan,55.6666666667
22343,rogeredu79,Renzo_Reggiardo,fan,62.7333333333
22344,IsraelGarayC,Renzo_Reggiardo,fan,84.0333333333
22345,justus545,Renzo_Reggiardo,fan,79.0
22346,cristianvega33,Renzo_Reggiardo,fan,103.333333333
22347,LEUQSAP,Renzo_Reggiardo,fan,93.9
22348,EscGladys,Renzo_Reggiardo,fan,59.8333333333
22349,Gerysexy884,Renzo_Reggiardo,fan,78.3333333333
22350,mercedesdelta,Renzo_Reggiardo,fan,44.1333333333
22351,Molano2011,Renzo_Reggiardo,fan,91.5666666667
22352,CarolinaPdRiego,Renzo_Reggiardo,fan,88.8666666667
22353,jimmyjikk,Renzo_Reggiardo,fan,92.1333333333
22354,mirkoncho85,Renzo_Reggiardo,fan,83.3666666667
22355,Dj_Leben,Renzo_Reggiardo,fan,83.7666666667
22356,UlisesVillegaso,Renzo_Reggiardo,fan,7.8
22357,Jeszikytas,Renzo_Reggiardo,fan,95.4
22358,ktalconcha,Renzo_Reggiardo,fan,57.4333333333
22359,ECHAFRANJA,Renzo_Reggiardo,fan,102.3
22360,alvarot18,Renzo_Reggiardo,fan,100.5
22361,ChaudSandra,Renzo_Reggiardo,fan,86.6666666667
22362,Flor_hiela,Renzo_Reggiardo,fan,85.2333333333
22363,krlos2102,Renzo_Reggiardo,fan,103.1
22364,jgranthon07,Renzo_Reggiardo,fan,76.7333333333
22365,Jhoselyn07h,Renzo_Reggiardo,fan,47.6
22366,silupu27,Renzo_Reggiardo,fan,56.3
22367,nunezcerpa,Renzo_Reggiardo,fan,92.1666666667
22368,Mariii_oNe,Renzo_Reggiardo,fan,102.533333333
22369,TeresaM37492016,Renzo_Reggiardo,fan,14.4
22370,gigisitaberry,Renzo_Reggiardo,fan,62.5333333333
22371,yoryero3103,Renzo_Reggiardo,fan,56.2
22372,leonel_franco1,Renzo_Reggiardo,fan,49.4
22373,MelodyF68216187,Renzo_Reggiardo,fan,2.33333333333
22374,aborjarueda,Renzo_Reggiardo,fan,33.0
22375,CocoBurgaCasti,Renzo_Reggiardo,fan,80.7666666667
22376,crbarrientos,Renzo_Reggiardo,fan,74.2333333333
22377,CHACARUNA2018,Renzo_Reggiardo,fan,87.7333333333
22378,pren_industrial,Renzo_Reggiardo,fan,52.3333333333
22379,eymminayeli,Renzo_Reggiardo,fan,54.0
22380,Bp34Linda,Renzo_Reggiardo,fan,39.9666666667
22381,edgar_rusbel,Renzo_Reggiardo,fan,33.2666666667
22382,88bb7b74d206488,Renzo_Reggiardo,fan,43.3333333333
22383,ugazlavoe,Renzo_Reggiardo,fan,74.7666666667
22384,Mirthavega18,Renzo_Reggiardo,fan,48.8666666667
22385,CProvidenza,Renzo_Reggiardo,fan,83.1333333333
22386,e40323699,Renzo_Reggiardo,fan,32.5666666667
22387,bepacasa,Renzo_Reggiardo,fan,84.9
22388,karinavame,Renzo_Reggiardo,fan,106.666666667
22389,RIAMEDINA12,Renzo_Reggiardo,fan,102.466666667
22390,edvasques1,Renzo_Reggiardo,fan,85.2
22391,michans_2x,Renzo_Reggiardo,fan,86.5333333333
22392,Tavito037,Renzo_Reggiardo,fan,111.133333333
22393,jorgito11951,Renzo_Reggiardo,fan,41.2333333333
22394,estefantlv_1,Renzo_Reggiardo,fan,42.7333333333
22395,SweetDreamsHome,Renzo_Reggiardo,fan,64.5
22396,Carlitoshlb,Renzo_Reggiardo,fan,55.3666666667
22397,beatrizllanos11,Renzo_Reggiardo,fan,66.0
22398,morante_em,Renzo_Reggiardo,fan,43.4666666667
22399,mamahild,Renzo_Reggiardo,fan,92.1
22400,cbw7,Renzo_Reggiardo,fan,121.366666667
22401,HSilvera30,Renzo_Reggiardo,fan,71.7333333333
22402,melizabeth163,Renzo_Reggiardo,fan,106.966666667
22403,spntello,Renzo_Reggiardo,fan,68.4
22404,ROSSYM80,Renzo_Reggiardo,fan,56.3666666667
22405,CAZEPA100,Renzo_Reggiardo,fan,90.8666666667
22406,Mariana_Echv,Renzo_Reggiardo,fan,108.4
22407,SiguemePlease,Renzo_Reggiardo,fan,111.9
22408,americashow1,Renzo_Reggiardo,fan,65.4333333333
22409,wildercalderon,Renzo_Reggiardo,fan,108.4
22410,lianna2629,Renzo_Reggiardo,fan,44.7333333333
22411,GhelynK,Renzo_Reggiardo,fan,88.0
22412,RunaMula,Renzo_Reggiardo,fan,87.6666666667
22413,jbc_juan,Renzo_Reggiardo,fan,87.3
22414,DavnuezH,Renzo_Reggiardo,fan,65.4666666667
22415,NilsFreddyC,Renzo_Reggiardo,fan,42.0333333333
22416,teamo_nikol,Renzo_Reggiardo,fan,36.9333333333
22417,grone20011,Renzo_Reggiardo,fan,84.9333333333
22418,junior_thiago15,Renzo_Reggiardo,fan,42.8333333333
22419,RavinesF,Renzo_Reggiardo,fan,42.4666666667
22420,lmfloresc,Renzo_Reggiardo,fan,79.8
22421,luheflo,Renzo_Reggiardo,fan,84.4333333333
22422,Fiorella_jms,Renzo_Reggiardo,fan,91.7333333333
22423,cumbresoleada,Renzo_Reggiardo,fan,63.4666666667
22424,xavierkz18,Renzo_Reggiardo,fan,85.0666666667
22425,GHectorlarosa2,Renzo_Reggiardo,fan,62.6
22426,solaligue,Renzo_Reggiardo,fan,86.3666666667
22427,ongdariad,Renzo_Reggiardo,fan,83.8333333333
22428,RossmySoto,Renzo_Reggiardo,fan,24.1666666667
22429,academia_a1,Renzo_Reggiardo,fan,103.433333333
22430,joseagramonte2,Renzo_Reggiardo,fan,68.3333333333
22431,edith2407,Renzo_Reggiardo,fan,95.5
22432,BoricuaHotm,Renzo_Reggiardo,fan,53.0333333333
22433,edinsonalexisl1,Renzo_Reggiardo,fan,47.4666666667
22434,josepanez2012,Renzo_Reggiardo,fan,79.2333333333
22435,cesarsifuentes,Renzo_Reggiardo,fan,108.133333333
22436,liliaguerra16,Renzo_Reggiardo,fan,31.1666666667
22437,RaiBan2018,Renzo_Reggiardo,fan,87.9
22438,miguelitofache,Renzo_Reggiardo,fan,46.5333333333
22439,Carlitoscruzvel,Renzo_Reggiardo,fan,13.3
22440,CarlosSu,Renzo_Reggiardo,fan,98.3666666667
22441,JulioAmezquitaH,Renzo_Reggiardo,fan,101.233333333
22442,vvargasvega1,Renzo_Reggiardo,fan,33.8666666667
22443,Fher0530,Renzo_Reggiardo,fan,46.6333333333
22444,AdryLazo,Renzo_Reggiardo,fan,73.4666666667
22445,CiomaraCorales,Renzo_Reggiardo,fan,79.5666666667
22446,AmvaMonica,Renzo_Reggiardo,fan,60.1666666667
22447,Onichan22,Renzo_Reggiardo,fan,8.26666666667
22448,rykjruiz1966,Renzo_Reggiardo,fan,33.1333333333
22449,Nick28Sabrinaeu,Renzo_Reggiardo,fan,73.9
22450,adrian192006,Renzo_Reggiardo,fan,36.2333333333
22451,rogelio_tucto,Renzo_Reggiardo,fan,24.8666666667
22452,chiroque_yhonny,Renzo_Reggiardo,fan,44.3666666667
22453,Dannajaimes,Renzo_Reggiardo,fan,100.666666667
22454,Dpalomino777,Renzo_Reggiardo,fan,85.4
22455,chicaleo84,Renzo_Reggiardo,fan,100.933333333
22456,jclinaresp,Renzo_Reggiardo,fan,91.4
22457,24thayna,Renzo_Reggiardo,fan,104.5
22458,vargas69225156,Renzo_Reggiardo,fan,56.0666666667
22459,santaclarino,Renzo_Reggiardo,fan,91.9
22460,vanessa10sky,Renzo_Reggiardo,fan,102.5
22461,camucha_siles,Renzo_Reggiardo,fan,17.0666666667
22462,Guillebit,Renzo_Reggiardo,fan,88.5666666667
22463,NgAg91,Renzo_Reggiardo,fan,65.1
22464,pepillososa,Renzo_Reggiardo,fan,84.8333333333
22465,enesma27,Renzo_Reggiardo,fan,68.3666666667
22466,Mia120286,Renzo_Reggiardo,fan,74.1666666667
22467,ybarrena,Renzo_Reggiardo,fan,108.566666667
22468,EsmilerMo,Renzo_Reggiardo,fan,59.6666666667
22469,normitafig25,Renzo_Reggiardo,fan,43.4333333333
22470,milenalopez_96,Renzo_Reggiardo,fan,99.8
22471,jorge_seguro,Renzo_Reggiardo,fan,60.1
22472,mossellimila,Renzo_Reggiardo,fan,103.633333333
22473,loviedovereau,Renzo_Reggiardo,fan,77.4
22474,Fatimamorenop,Renzo_Reggiardo,fan,105.3
22475,MarlennelandaC,Renzo_Reggiardo,fan,52.9666666667
22476,chiqui56,Renzo_Reggiardo,fan,102.633333333
22477,Cabezhonp,Renzo_Reggiardo,fan,82.7333333333
22478,gasuelito,Renzo_Reggiardo,fan,90.5666666667
22479,lore1817,Renzo_Reggiardo,fan,70.7333333333
22480,kaosinformatico,Renzo_Reggiardo,fan,78.2
22481,fernande_aliaga,Renzo_Reggiardo,fan,44.1666666667
22482,RosarioQuinoS,Renzo_Reggiardo,fan,46.9
22483,BressiaPerez,Renzo_Reggiardo,fan,33.0333333333
22484,alveyrito,Renzo_Reggiardo,fan,51.9
22485,cristianormeoz1,Renzo_Reggiardo,fan,42.0
22486,luchoayasta,Renzo_Reggiardo,fan,90.8333333333
22487,jorgegarciaramo,Renzo_Reggiardo,fan,76.3666666667
22488,LeoVGodMan,Renzo_Reggiardo,fan,89.6333333333
22489,angelitoxd20,Renzo_Reggiardo,fan,86.4666666667
22490,renzotemoche,Renzo_Reggiardo,fan,84.2333333333
22491,michaelasesor,Renzo_Reggiardo,fan,106.466666667
22492,albertoswayne,Renzo_Reggiardo,fan,81.8666666667
22493,brandonquiroz9,Renzo_Reggiardo,fan,55.0
22494,ElSeBaSeNt0dAs,Renzo_Reggiardo,fan,103.6
22495,fiorelitaruiz,Renzo_Reggiardo,fan,49.1
22496,SamNavSar,Renzo_Reggiardo,fan,61.0333333333
22497,ccaycho,Renzo_Reggiardo,fan,112.766666667
22498,ONDADIGITALTV,Renzo_Reggiardo,fan,74.6
22499,DlDanae,Renzo_Reggiardo,fan,45.0333333333
22500,evaliciaromerom,Renzo_Reggiardo,fan,98.4
22501,LUCHO_CALAMARO,Renzo_Reggiardo,fan,84.7333333333
22502,yessidelly,Renzo_Reggiardo,fan,93.6666666667
22503,Camutj11,Renzo_Reggiardo,fan,60.6333333333
22504,Gonzramos,Renzo_Reggiardo,fan,96.5
22505,jorgknox,Renzo_Reggiardo,fan,112.633333333
22506,cynthiaescate,Renzo_Reggiardo,fan,104.566666667
22507,logeros,Renzo_Reggiardo,fan,65.2
22508,HanccoAbel,Renzo_Reggiardo,fan,47.5
22509,maestriamgs,Renzo_Reggiardo,fan,18.5
22510,acdjosegonzales,Renzo_Reggiardo,fan,75.7
22511,Patty7107,Renzo_Reggiardo,fan,26.1666666667
22512,jcvicentes,Renzo_Reggiardo,fan,75.9333333333
22513,renzo_luiggi,Renzo_Reggiardo,fan,108.733333333
22514,ronaldo_mds,Renzo_Reggiardo,fan,80.9666666667
22515,Jonax92Miguel,Renzo_Reggiardo,fan,58.4333333333
22516,lcernam,Renzo_Reggiardo,fan,114.4
22517,gonzalespelaezj,Renzo_Reggiardo,fan,81.0666666667
22518,kamperloba,Renzo_Reggiardo,fan,51.1333333333
22519,OPTICASLATINAS,Renzo_Reggiardo,fan,77.4666666667
22520,mileyitha,Renzo_Reggiardo,fan,98.2666666667
22521,gonchilindo,Renzo_Reggiardo,fan,54.2
22522,MichelHoffmannI,Renzo_Reggiardo,fan,11.3
22523,casv42,Renzo_Reggiardo,fan,99.6333333333
22524,sandymvnz,Renzo_Reggiardo,fan,87.7
22525,bejarano01,Renzo_Reggiardo,fan,105.033333333
22526,grace_astete,Renzo_Reggiardo,fan,42.9333333333
22527,ceba_marco,Renzo_Reggiardo,fan,16.6333333333
22528,cashualu,Renzo_Reggiardo,fan,82.3333333333
22529,markariam18,Renzo_Reggiardo,fan,53.6333333333
22530,NancyQuesnay,Renzo_Reggiardo,fan,14.5333333333
22531,cocozeballostv,Renzo_Reggiardo,fan,36.7666666667
22532,Ktrinb,Renzo_Reggiardo,fan,100.633333333
22533,g_vane,Renzo_Reggiardo,fan,105.033333333
22534,CEKAMPOS,Renzo_Reggiardo,fan,54.1666666667
22535,Javierherrerave,Renzo_Reggiardo,fan,77.4666666667
22536,17Sindia,Renzo_Reggiardo,fan,60.1333333333
22537,nel_edu,Renzo_Reggiardo,fan,84.8333333333
22538,Brianna40708346,Renzo_Reggiardo,fan,31.3666666667
22539,shainyz,Renzo_Reggiardo,fan,77.3
22540,LauuVasquez,Renzo_Reggiardo,fan,94.6333333333
22541,FERMINPAREDES,Renzo_Reggiardo,fan,101.766666667
22542,medmore23,Renzo_Reggiardo,fan,98.5333333333
22543,roxanitacorrale,Renzo_Reggiardo,fan,53.9333333333
22544,gladiths2013,Renzo_Reggiardo,fan,59.1
22545,dalevuelta180,Renzo_Reggiardo,fan,31.8333333333
22546,caluispc,Renzo_Reggiardo,fan,50.9
22547,josesito2291,Renzo_Reggiardo,fan,102.033333333
22548,Katherine_Guti,Renzo_Reggiardo,fan,86.0333333333
22549,jsaavedraloro,Renzo_Reggiardo,fan,30.8666666667
22550,AixaPrince,Renzo_Reggiardo,fan,60.1
22551,StevenVegaE,Renzo_Reggiardo,fan,11.4
22552,MokkaLeona,Renzo_Reggiardo,fan,107.6
22553,CremoldasYayo,Renzo_Reggiardo,fan,36.4666666667
22554,MiliCastroP,Renzo_Reggiardo,fan,67.4333333333
22555,Manolo1144,Renzo_Reggiardo,fan,30.6333333333
22556,JerryMychemical,Renzo_Reggiardo,fan,100.533333333
22557,JuanK14_LM,Renzo_Reggiardo,fan,102.666666667
22558,xiomy13jb,Renzo_Reggiardo,fan,55.6333333333
22559,Kahuide1,Renzo_Reggiardo,fan,41.4
22560,AllccaJaime,Renzo_Reggiardo,fan,45.0666666667
22561,49Alberto,Renzo_Reggiardo,fan,86.2
22562,jorlusv,Renzo_Reggiardo,fan,88.7
22563,marcos_toretto,Renzo_Reggiardo,fan,62.8
22564,Luisv2hotmailc2,Renzo_Reggiardo,fan,33.5
22565,EduMejiaF,Renzo_Reggiardo,fan,57.6
22566,AlbertBF,Renzo_Reggiardo,fan,85.0333333333
22567,malarconc55,Renzo_Reggiardo,fan,49.8
22568,luisenrique_83,Renzo_Reggiardo,fan,31.5333333333
22569,PERUJEANOV,Renzo_Reggiardo,fan,69.4
22570,Gunter171,Renzo_Reggiardo,fan,59.9333333333
22571,PolaMM10,Renzo_Reggiardo,fan,77.1333333333
22572,rcristobalma,Renzo_Reggiardo,fan,61.7666666667
22573,randallfrancce1,Renzo_Reggiardo,fan,41.5333333333
22574,ROKIO777,Renzo_Reggiardo,fan,69.7
22575,alvaromns,Renzo_Reggiardo,fan,68.5333333333
22576,icastillo01,Renzo_Reggiardo,fan,89.7
22577,GRUPORADIALFI,Renzo_Reggiardo,fan,81.4
22578,soldepocollay,Renzo_Reggiardo,fan,92.4333333333
22579,gerardoavalosp,Renzo_Reggiardo,fan,65.8
22580,ruticastro77,Renzo_Reggiardo,fan,47.1333333333
22581,HallinHuma,Renzo_Reggiardo,fan,43.6333333333
22582,RomualdoRoll,Renzo_Reggiardo,fan,62.0666666667
22583,jonaingol,Renzo_Reggiardo,fan,106.533333333
22584,benjamin_pacho,Renzo_Reggiardo,fan,43.1
22585,adonayrep,Renzo_Reggiardo,fan,102.333333333
22586,TOROMECCSS,Renzo_Reggiardo,fan,26.3666666667
22587,jose_zegarra72,Renzo_Reggiardo,fan,44.1666666667
22588,ama_films,Renzo_Reggiardo,fan,49.8666666667
22589,seguraperu_pe,Renzo_Reggiardo,fan,2.6
22590,Janet2406,Renzo_Reggiardo,fan,92.4
22591,RALVAMARTINEZ,Renzo_Reggiardo,fan,103.033333333
22592,luisralphgarci,Renzo_Reggiardo,fan,94.6
22593,StherRicra,Renzo_Reggiardo,fan,50.3666666667
22594,CARLOS201072,Renzo_Reggiardo,fan,41.3333333333
22595,carlosaybay,Renzo_Reggiardo,fan,89.8
22596,gianfrancesco7,Renzo_Reggiardo,fan,79.7
22597,2mingenieria,Renzo_Reggiardo,fan,69.5666666667
22598,fani_hidalgo,Renzo_Reggiardo,fan,39.1666666667
22599,Dianex22,Renzo_Reggiardo,fan,101.166666667
22600,viviannelopez,Renzo_Reggiardo,fan,109.9
22601,davipole,Renzo_Reggiardo,fan,109.3
22602,ichavezn,Renzo_Reggiardo,fan,111.5
22603,Ricard0sp,Renzo_Reggiardo,fan,110.5
22604,bry_124,Renzo_Reggiardo,fan,111.6
22605,ernusan,Renzo_Reggiardo,fan,68.6666666667
22606,Eder_Alberto2,Renzo_Reggiardo,fan,87.7666666667
22607,opticateomaq,Renzo_Reggiardo,fan,43.1666666667
22608,dgop,Renzo_Reggiardo,fan,110.3
22609,qj_raul,Renzo_Reggiardo,fan,2.36666666667
22610,favio_cr,Renzo_Reggiardo,fan,38.2333333333
22611,sandramena8,Renzo_Reggiardo,fan,77.5333333333
22612,owned92,Renzo_Reggiardo,fan,59.5333333333
22613,alejoGar19,Renzo_Reggiardo,fan,65.6
22614,m24021981,Renzo_Reggiardo,fan,35.4666666667
22615,Tony58219620,Renzo_Reggiardo,fan,10.6
22616,EdsonAGA,Renzo_Reggiardo,fan,110.333333333
22617,fabarreto3,Renzo_Reggiardo,fan,96.2
22618,speedyceviche20,Renzo_Reggiardo,fan,13.3333333333
22619,DeaZmavic,Renzo_Reggiardo,fan,106.833333333
22620,lamisil54,Renzo_Reggiardo,fan,95.5
22621,claudeparedesll,Renzo_Reggiardo,fan,103.2
22622,calinxstr,Renzo_Reggiardo,fan,108.033333333
22623,Marycita1,Renzo_Reggiardo,fan,97.4
22624,29amarelis,Renzo_Reggiardo,fan,49.7333333333
22625,regiyxavi,Renzo_Reggiardo,fan,32.4666666667
22626,marcosjefferso6,Renzo_Reggiardo,fan,81.3666666667
22627,LEstalla,Renzo_Reggiardo,fan,83.6666666667
22628,zeraida,Renzo_Reggiardo,fan,110.366666667
22629,idapasquel,Renzo_Reggiardo,fan,42.1
22630,jumaviay,Renzo_Reggiardo,fan,71.1
22631,milly28_11,Renzo_Reggiardo,fan,104.433333333
22632,14_respeto,Renzo_Reggiardo,fan,44.1333333333
22633,Ronaldo48451259,Renzo_Reggiardo,fan,9.5
22634,ClaudiaFloresJ,Renzo_Reggiardo,fan,111.5
22635,gugarelli,Renzo_Reggiardo,fan,89.8666666667
22636,fm587,Renzo_Reggiardo,fan,48.1
22637,AlbaMizael,Renzo_Reggiardo,fan,80.6
22638,Olgacha12,Renzo_Reggiardo,fan,73.5
22639,ALEXACUACHE21,Renzo_Reggiardo,fan,4.5
22640,bchronald,Renzo_Reggiardo,fan,91.1666666667
22641,OswaldoParede14,Renzo_Reggiardo,fan,51.0
22642,jhet_jari,Renzo_Reggiardo,fan,47.2333333333
22643,Rocox147,Renzo_Reggiardo,fan,68.5666666667
22644,vylward,Renzo_Reggiardo,fan,100.866666667
22645,giovanaeyr,Renzo_Reggiardo,fan,91.8333333333
