fecha,Positividad,Likes,ReTweets,txt
2018-08-27 02:56:56,0.1286734683521171,0,0,"Si. Atiende a todos los vecinis que lo buscan. En el caso, Alvarez bo fue benefixiado sino injustamente perjudicado por la Suprema. Ha demostrado su inocencia en 2 juicios ya."
2018-08-27 02:59:54,0.0297772087542409,1,0,"No es lealtad a un amigo. Yo he separado de la lista a 2 queridos amigos ya. En este caso, no encuentro razón. Es lealtad a la verdad en la que creo. No voy a cortar la cabeza a alguien que considero inocente, solo para salvar el.pellejo. Abrazo"
2018-08-27 04:03:33,0.9037321772789718,749,77,Caminando por tus calles de Pueblo Libre querido amigo... y te encontré inmortalizado en una pared. Feliz por tremendo homenaje.
2018-08-28 09:10:18,0.7163399552561516,31,9,Un honor tener en la lista a héroes que arriesgaron sus vidas por nosotros.
2018-08-28 15:35:55,0.6161269419988944,1,0,"Hola. Es un padre se familia, molinero desde chiquitito. Abigado, emoresario. Fue un destacado Regidor de oposición en el deiatrito en el periodo 2011-2014"
2018-08-28 15:37:01,0.007062673678098895,24,12,Defendamos a quienes nos defienden.
2018-08-28 15:41:29,0.7433056438664989,29,6,Genial. Atención estudiantes de periodismo.
2018-08-28 15:45:51,0.21765588868958138,3,2,"Al contrario. Yo espero atender a cada uno lo mas que pueda, porque creo que esa es precisamente mi función. Marco atiende a todos, tal como yo lo hacía de congresista. Prueba enviando whats app al 972817043. Abrazo."
2018-08-28 15:52:17,0.0019919172717633117,4,2,¿Alguna vez pensaste en la posibilidad de que estés equivicado o te crees dueño de la verdad? Yo ceeo que es inocente y defiendo mis convicciones. Ya sabes lo que puedes esperar de mi: a una persona que defiende sus creencias sin calcular costos politicos.
2018-08-28 15:53:03,0.38215967952450247,0,0,"Sigue hermano, gracias. Con fe."
2018-08-28 20:05:12,0.9417372321035435,34,13,Caminando San Juan de Lurigancho.
2018-08-29 00:29:37,0.6156569445684817,0,0,Ya estuve alli dos veces la semana pasada
2018-08-29 00:31:07,0.07645183878513931,1,0,No hay dinero para eso hermano Si alguno quisiera colaborar le he pedido que lo declare. Me han ofrecido. Vamos a ver.
2018-08-30 17:48:19,0.6405215837037982,0,0,Estaba visitando Lima Este. Transmitiendo nuestras propuestas a los vecinos de ese sectir de la capital.
2018-08-30 17:48:19,0.6405215837037982,0,0,Estaba visitando Lima Este. Transmitiendo nuestras propuestas a los vecinos de ese sectir de la capital.
2018-08-30 17:50:11,0.32823650481604266,1,0,
2018-08-31 01:23:37,0.19119699368263776,1185,319,"Ayer vi una campaña millonaria sin pudor en San Juan de Lurugancho. Ninguna idea, solo circo y poder económico. Mul…"
2018-08-31 01:25:44,0.1906121959939918,2,0,Leao es un antiguo militante de mi Partido que ahora postula para Regidor de Lima en el número 10 de mi lista.
2018-08-31 06:56:13,0.2984500776286645,4,0,No. Pero caminé por varios lugares del Peru denunciándolas
2018-08-31 06:57:17,0.9745008282757893,9,0,Ya lo he expuesto. Por todo Proceres y conectarlas hasta salir al centro.
2018-08-31 06:57:47,0.15711143763157,11,0,En el.portal del JNE
2018-08-31 06:59:19,0.051254928732716414,17,0,Yo renuncué a la relección al Congreso por eso ¿no te acuerdas?
2018-08-31 06:59:39,0.7583907544652672,9,0,Buen dato.
2018-08-31 07:00:07,0.27686419235674625,4,0,"No voy a poder solo, por eso pido ayuda"
2018-08-31 07:01:14,0.47584480954701885,1,0,Acabo de llegar a Chaclacayo. Lo veo el sábado Gracias por el dato
2018-08-31 07:01:52,0.741408059450906,2,0,¿o sea que lo está haciendo en todas partes? Hay que parar eso.
2018-08-31 15:05:34,0.4255784918919051,9,0,De personas. Un Partido es mas que las personas que lo dirigen. Salvo en los de cascarón q…
2018-08-31 18:57:33,0.050612824119882445,2,0,"Eso aplica para todos los grupitos q siguen al ""dueño"" y se hacen llamar Partidos. Desde diciembre en qu…"
2018-08-31 18:58:10,0.3937105626352375,0,0,Sí importa. Yo sí creo que debería ser provincia.
2018-08-31 18:59:55,0.1082233349667018,1,0,No es con una ley. Es con el compromiso de todos.estoy convocando a los que quieran comprarse el ple…
2018-08-31 19:02:25,0.037423027438751234,1,0,Mantengo tercamente a quien creo q no hizo nada malo y q ha demostrado ya su inocencia. Lo.persiguen hace…
2018-08-31 19:07:43,0.44542426143367275,28,13,Fuerza Comando. Toca ahora dar la batalla por Lima. Vamos juntos con todos los limeños hasta la victoria.…
2018-08-31 21:11:04,0.3046638543989127,69,8,Con los chistosos en RPP.
2018-08-31 21:13:18,0.08662461887584688,10,2,Bravo Julissa. ¡Arriba Perú!
