,source,target,is_a,weight
488,OscarJ_Frias,RicardoBelmontC,fan,61.8333333333
489,pl_pablo,RicardoBelmontC,fan,110.033333333
490,Fredicito_O,RicardoBelmontC,fan,62.5666666667
491,Jaime0769,RicardoBelmontC,fan,78.7333333333
492,robert_mm,RicardoBelmontC,fan,118.5
493,javip28,RicardoBelmontC,fan,88.0666666667
494,Lucmart5,RicardoBelmontC,fan,0.666666666667
495,SharinMiranda,RicardoBelmontC,fan,86.9666666667
496,26_raul,RicardoBelmontC,fan,88.4333333333
497,JoseRocha_A,RicardoBelmontC,fan,95.0
498,NIMALUCO,RicardoBelmontC,fan,89.7
499,Fabian57669697,RicardoBelmontC,fan,17.5666666667
500,RALVAMARTINEZ,RicardoBelmontC,fan,103.066666667
501,CarlosACuevaH,RicardoBelmontC,fan,47.7
502,Otoniel1109,RicardoBelmontC,fan,71.5333333333
503,Rafaelleon1121,RicardoBelmontC,fan,51.9666666667
504,albertifranco85,RicardoBelmontC,fan,111.1
505,NellydelCarmen,RicardoBelmontC,fan,103.466666667
506,go1305110,RicardoBelmontC,fan,30.9666666667
507,ururi_luis,RicardoBelmontC,fan,0.266666666667
508,MarcoPinedoM,RicardoBelmontC,fan,66.5
509,edgar_roses,RicardoBelmontC,fan,52.5
510,FreddyBG3,RicardoBelmontC,fan,1.5
511,LUARTECH,RicardoBelmontC,fan,90.7
512,Jhair951,RicardoBelmontC,fan,0.3
513,c_delvallel,RicardoBelmontC,fan,81.9666666667
514,Armax80,RicardoBelmontC,fan,72.3
515,magicboy23,RicardoBelmontC,fan,95.9666666667
516,AlvaChaca,RicardoBelmontC,fan,33.3333333333
517,akemiusi,RicardoBelmontC,fan,64.7666666667
518,libeth121,RicardoBelmontC,fan,0.3
519,jeancjim,RicardoBelmontC,fan,40.0
520,YamYamelee,RicardoBelmontC,fan,65.5
521,victor_arrue_s,RicardoBelmontC,fan,28.0666666667
522,LindembertSand,RicardoBelmontC,fan,96.8
523,mois41964816,RicardoBelmontC,fan,1.33333333333
524,alchilon,RicardoBelmontC,fan,102.433333333
525,Ninagc1996,RicardoBelmontC,fan,39.9666666667
526,Claudia16662,RicardoBelmontC,fan,0.3
527,Alexander_CF,RicardoBelmontC,fan,109.7
528,Omarch03,RicardoBelmontC,fan,36.4
529,Antucar001,RicardoBelmontC,fan,15.5666666667
530,jesuscotrina1,RicardoBelmontC,fan,84.0
531,giacomo04278624,RicardoBelmontC,fan,78.7333333333
532,102016K,RicardoBelmontC,fan,15.6333333333
533,Evela0007,RicardoBelmontC,fan,84.5333333333
534,astridst,RicardoBelmontC,fan,113.566666667
535,MargaritaCe15,RicardoBelmontC,fan,3.96666666667
536,GeisonLinares,RicardoBelmontC,fan,104.266666667
537,mapb61,RicardoBelmontC,fan,110.166666667
538,yuribravo,RicardoBelmontC,fan,103.566666667
539,Sollalli,RicardoBelmontC,fan,85.0
540,TopgeoDavid,RicardoBelmontC,fan,52.2666666667
541,HagiHenry,RicardoBelmontC,fan,66.4
542,juanpablomaco,RicardoBelmontC,fan,68.3666666667
543,du_yanet,RicardoBelmontC,fan,12.3666666667
544,franklin_lupe,RicardoBelmontC,fan,71.1333333333
545,AlanDeza3,RicardoBelmontC,fan,0.166666666667
546,LostMano,RicardoBelmontC,fan,0.8
547,VcaProyectos,RicardoBelmontC,fan,78.3
548,FerroIvonne,RicardoBelmontC,fan,74.6333333333
549,GMB2008sano,RicardoBelmontC,fan,13.9333333333
550,soni810,RicardoBelmontC,fan,105.666666667
551,calola0679,RicardoBelmontC,fan,45.9333333333
552,NancyMilg,RicardoBelmontC,fan,102.833333333
553,JuanLaz95862241,RicardoBelmontC,fan,0.133333333333
554,Wilbertsn,RicardoBelmontC,fan,96.3666666667
555,rventocilla1,RicardoBelmontC,fan,60.8
556,33humberto33,RicardoBelmontC,fan,88.2333333333
557,lhgonzales,RicardoBelmontC,fan,96.4666666667
558,JoseloHelton,RicardoBelmontC,fan,72.8333333333
559,maiga27,RicardoBelmontC,fan,111.433333333
560,LuisdMenezes,RicardoBelmontC,fan,102.8
561,BeaWeber5,RicardoBelmontC,fan,14.9666666667
562,panchoalpalo,RicardoBelmontC,fan,31.7666666667
563,jhumbertosuarez,RicardoBelmontC,fan,52.8666666667
564,ozs27,RicardoBelmontC,fan,129.1
565,Janet_Mori,RicardoBelmontC,fan,95.5333333333
566,espejismo3000,RicardoBelmontC,fan,61.7666666667
567,josehard22,RicardoBelmontC,fan,114.466666667
568,ventascomem,RicardoBelmontC,fan,34.1666666667
569,MonchiPAPeru,RicardoBelmontC,fan,4.73333333333
570,RaulJBranez,RicardoBelmontC,fan,77.0333333333
571,Limgupo,RicardoBelmontC,fan,100.6
572,Dayana97418233,RicardoBelmontC,fan,0.233333333333
573,EverChristian,RicardoBelmontC,fan,102.533333333
574,ManuelJessMore6,RicardoBelmontC,fan,0.433333333333
575,Josechris,RicardoBelmontC,fan,112.3
576,AlexJ25999790,RicardoBelmontC,fan,0.533333333333
577,isu_13,RicardoBelmontC,fan,43.6666666667
578,SeleneAcuna,RicardoBelmontC,fan,44.1333333333
579,Jakelyn08698470,RicardoBelmontC,fan,0.566666666667
580,Sweet_lov3r,RicardoBelmontC,fan,90.6666666667
581,Alex_Ayala04,RicardoBelmontC,fan,47.4
582,BazoRaez,RicardoBelmontC,fan,39.8333333333
583,pocha_10,RicardoBelmontC,fan,98.8666666667
584,seleiter,RicardoBelmontC,fan,58.3666666667
585,PabloMe59599271,RicardoBelmontC,fan,0.866666666667
586,MaurusMaqs,RicardoBelmontC,fan,101.6
587,pedro12saenz,RicardoBelmontC,fan,50.1333333333
588,RPachecoGui,RicardoBelmontC,fan,30.4666666667
589,urasperu,RicardoBelmontC,fan,65.7333333333
590,isalerosas,RicardoBelmontC,fan,45.6333333333
591,wuiliams2015,RicardoBelmontC,fan,52.3
592,anithamaldo,RicardoBelmontC,fan,67.8666666667
593,juancarloschip3,RicardoBelmontC,fan,69.9666666667
594,Carm_n,RicardoBelmontC,fan,102.2
595,los7rayos,RicardoBelmontC,fan,76.8333333333
596,3019Allich,RicardoBelmontC,fan,24.6
597,luxgimena,RicardoBelmontC,fan,1.8
598,fresasbuzeando,RicardoBelmontC,fan,48.1
599,CanchariCaballe,RicardoBelmontC,fan,95.2
600,YanetValentin3,RicardoBelmontC,fan,0.966666666667
601,anka0282,RicardoBelmontC,fan,72.1
602,mepz100,RicardoBelmontC,fan,84.9666666667
603,alonso_canaval,RicardoBelmontC,fan,19.3666666667
604,CarlosGamarra99,RicardoBelmontC,fan,85.1666666667
605,mydorichan,RicardoBelmontC,fan,92.0333333333
606,RositaPR11,RicardoBelmontC,fan,27.9
607,WernerVelasquez,RicardoBelmontC,fan,102.6
608,clapi1208,RicardoBelmontC,fan,85.4333333333
609,8a_ali,RicardoBelmontC,fan,72.7333333333
610,TapiaaPablo,RicardoBelmontC,fan,0.333333333333
611,TatiBravo1,RicardoBelmontC,fan,31.0666666667
612,fernandosumalav,RicardoBelmontC,fan,59.7333333333
613,joncebay,RicardoBelmontC,fan,100.933333333
614,BlankMorena,RicardoBelmontC,fan,63.9666666667
615,MachiavelliHP,RicardoBelmontC,fan,31.9333333333
616,jaggercito31,RicardoBelmontC,fan,102.5
617,ciezadelperu,RicardoBelmontC,fan,38.4333333333
618,juv_646,RicardoBelmontC,fan,15.2
619,DavyGallesse,RicardoBelmontC,fan,108.533333333
620,creadoss,RicardoBelmontC,fan,88.9666666667
621,Romani0807,RicardoBelmontC,fan,63.1
622,kainkastro,RicardoBelmontC,fan,60.4666666667
623,linuxyto,RicardoBelmontC,fan,98.4
624,gugarelli,RicardoBelmontC,fan,89.9
625,socuruba,RicardoBelmontC,fan,44.9333333333
626,jvallzapt,RicardoBelmontC,fan,26.3
627,eric_inza,RicardoBelmontC,fan,64.1666666667
628,viktor_heavy,RicardoBelmontC,fan,102.466666667
629,dportillo1000,RicardoBelmontC,fan,85.8666666667
630,LamasJavier,RicardoBelmontC,fan,88.2333333333
631,croweloper,RicardoBelmontC,fan,76.6666666667
632,arestitan70,RicardoBelmontC,fan,42.7
633,Carlitos_Virgo,RicardoBelmontC,fan,71.9
634,fastrrii,RicardoBelmontC,fan,108.8
635,pedromanayay,RicardoBelmontC,fan,95.3666666667
636,AnticonaHernan,RicardoBelmontC,fan,0.1
637,ruben_aza,RicardoBelmontC,fan,72.7
638,polyder,RicardoBelmontC,fan,32.8
639,alexmab162,RicardoBelmontC,fan,62.2666666667
640,JBedoyaDenegri,RicardoBelmontC,fan,59.4333333333
641,7leoruiz7,RicardoBelmontC,fan,95.2333333333
642,sociosocio,RicardoBelmontC,fan,87.4666666667
643,vpg1205,RicardoBelmontC,fan,49.1666666667
644,MayinOm,RicardoBelmontC,fan,72.9333333333
645,Erick_MaxS,RicardoBelmontC,fan,106.566666667
646,TUMILIMO,RicardoBelmontC,fan,27.3333333333
647,giovanaeyr,RicardoBelmontC,fan,91.8666666667
648,vhhc50,RicardoBelmontC,fan,88.4666666667
649,meeb12738537,RicardoBelmontC,fan,5.23333333333
650,LeslyCastilloOF,RicardoBelmontC,fan,72.3666666667
651,jardset,RicardoBelmontC,fan,90.0666666667
652,TorresVirly,RicardoBelmontC,fan,37.8
653,JosRoja58041736,RicardoBelmontC,fan,7.5
654,carlos15745581,RicardoBelmontC,fan,64.8333333333
655,YashaiiGarcia2,RicardoBelmontC,fan,59.8
656,rescuehrm125,RicardoBelmontC,fan,85.1666666667
657,sonounavatar,RicardoBelmontC,fan,94.7666666667
658,ra19ffo77,RicardoBelmontC,fan,52.2666666667
659,Chechi1805,RicardoBelmontC,fan,89.2
660,davidyonn,RicardoBelmontC,fan,64.9333333333
661,Appdesarrollop1,RicardoBelmontC,fan,0.1
662,guvimem,RicardoBelmontC,fan,86.8666666667
663,bvrly_marriv,RicardoBelmontC,fan,66.6333333333
664,MurdererLoose,RicardoBelmontC,fan,55.6
665,freelycodegirl,RicardoBelmontC,fan,102.4
666,CeNelida,RicardoBelmontC,fan,72.7666666667
667,HaRumiSumi,RicardoBelmontC,fan,90.3
668,kanadi_nfc,RicardoBelmontC,fan,101.533333333
669,EloCampos8,RicardoBelmontC,fan,104.2
670,AngelAvalos5,RicardoBelmontC,fan,84.8333333333
671,saida_mercedes,RicardoBelmontC,fan,28.9666666667
672,DoctorMalicia,RicardoBelmontC,fan,69.6
673,ca15ce4aa2e1434,RicardoBelmontC,fan,45.3
674,jcarrasco2000,RicardoBelmontC,fan,73.6
675,Milagro11086665,RicardoBelmontC,fan,2.33333333333
676,Nicolas4h,RicardoBelmontC,fan,87.6
677,AGGORUS,RicardoBelmontC,fan,108.633333333
678,HerreraHuilca,RicardoBelmontC,fan,0.1
679,OreRreene,RicardoBelmontC,fan,59.7
680,Magaly7073,RicardoBelmontC,fan,13.3666666667
681,LuisManriq7,RicardoBelmontC,fan,18.9
682,JOSEALLAIN,RicardoBelmontC,fan,47.8
683,Jcastillista,RicardoBelmontC,fan,90.6333333333
684,yaltazolia,RicardoBelmontC,fan,49.0
685,sitmeperu,RicardoBelmontC,fan,87.7333333333
686,Juanedu17648954,RicardoBelmontC,fan,0.233333333333
687,MiaAranguren,RicardoBelmontC,fan,32.2333333333
688,bani_falcon,RicardoBelmontC,fan,23.1666666667
689,Roxandp,RicardoBelmontC,fan,118.8
690,arsenopirita,RicardoBelmontC,fan,102.866666667
691,LuisfeRuizAlvan,RicardoBelmontC,fan,25.8
692,alfaqui35,RicardoBelmontC,fan,46.2333333333
693,EduardoBaylnB,RicardoBelmontC,fan,71.6666666667
694,LeydiFernanU,RicardoBelmontC,fan,4.23333333333
695,LuisMiguel_Peru,RicardoBelmontC,fan,85.3666666667
696,christian_vegas,RicardoBelmontC,fan,110.166666667
697,bmedinach,RicardoBelmontC,fan,65.8
698,Ericka62143367,RicardoBelmontC,fan,2.3
699,IChagui,RicardoBelmontC,fan,89.2
700,RubenAlberto34,RicardoBelmontC,fan,10.8333333333
701,observavioleta,RicardoBelmontC,fan,64.0666666667
702,MYMYSTYLE,RicardoBelmontC,fan,108.0
703,BetsyGemma,RicardoBelmontC,fan,35.0333333333
704,Wilder_TnT,RicardoBelmontC,fan,15.3
705,pedro5gh,RicardoBelmontC,fan,12.5666666667
706,fredd46411612,RicardoBelmontC,fan,58.6
707,Barbara54893098,RicardoBelmontC,fan,29.4666666667
708,EugeniaDiazTito,RicardoBelmontC,fan,52.5
709,YovannaMD,RicardoBelmontC,fan,66.8333333333
710,EdisonHurtadoL,RicardoBelmontC,fan,96.0333333333
711,RSasaky,RicardoBelmontC,fan,80.2
712,cris0g,RicardoBelmontC,fan,68.5333333333
713,AngelRa71433262,RicardoBelmontC,fan,0.933333333333
714,PilyAparcana,RicardoBelmontC,fan,11.2666666667
715,InonanJcarlos,RicardoBelmontC,fan,5.4
716,243Alejandr,RicardoBelmontC,fan,50.4
717,Lettherby,RicardoBelmontC,fan,20.4
718,hcb05,RicardoBelmontC,fan,102.0
719,karincita3395,RicardoBelmontC,fan,49.0666666667
720,SebasYgnacio,RicardoBelmontC,fan,15.7333333333
721,Milagro09630947,RicardoBelmontC,fan,0.933333333333
722,Jandyj4,RicardoBelmontC,fan,0.7
723,ParedesNatha,RicardoBelmontC,fan,73.5333333333
724,Erwin7_12,RicardoBelmontC,fan,65.2333333333
725,randygamer11,RicardoBelmontC,fan,39.1666666667
726,Oxyrhopus,RicardoBelmontC,fan,101.566666667
727,LuisRBZ,RicardoBelmontC,fan,111.4
728,r1rolan,RicardoBelmontC,fan,70.0666666667
729,ElDelfin15,RicardoBelmontC,fan,105.3
730,MiguelA57707649,RicardoBelmontC,fan,25.4
731,Chris34623556,RicardoBelmontC,fan,5.03333333333
732,RADIOMODERNA,RicardoBelmontC,fan,74.3333333333
733,SonrisaFree87,RicardoBelmontC,fan,81.4666666667
734,mirkomaceda,RicardoBelmontC,fan,71.1333333333
735,Politoperi,RicardoBelmontC,fan,78.9
736,vemendozam,RicardoBelmontC,fan,35.5
737,TakedaMelissa,RicardoBelmontC,fan,3.7
738,NikkeiHellGates,RicardoBelmontC,fan,74.0666666667
739,aleroger,RicardoBelmontC,fan,103.366666667
740,eduardojaig,RicardoBelmontC,fan,81.1
741,john_adauto,RicardoBelmontC,fan,64.4
742,mjayomhotmailc1,RicardoBelmontC,fan,0.866666666667
743,erik93942308,RicardoBelmontC,fan,2.4
744,HerbozoRoman,RicardoBelmontC,fan,85.8333333333
745,henrytll,RicardoBelmontC,fan,74.4666666667
746,tanquedecasma,RicardoBelmontC,fan,111.433333333
747,CleytonCordo,RicardoBelmontC,fan,12.7666666667
748,ernesto3099,RicardoBelmontC,fan,96.4666666667
749,JamesLeeLeonar1,RicardoBelmontC,fan,0.166666666667
750,EddinsonMunoz,RicardoBelmontC,fan,0.0666666666667
751,Siujey1,RicardoBelmontC,fan,0.266666666667
752,hodrau,RicardoBelmontC,fan,52.0333333333
753,lauravasquezc_,RicardoBelmontC,fan,104.3
754,miguelplusedm,RicardoBelmontC,fan,42.4666666667
755,lmsabroso,RicardoBelmontC,fan,84.3
756,vbv306822,RicardoBelmontC,fan,32.2666666667
757,Jimmycd83,RicardoBelmontC,fan,6.3
758,kalone911,RicardoBelmontC,fan,102.7
759,viejaskina,RicardoBelmontC,fan,107.766666667
760,McKenzie7734,RicardoBelmontC,fan,58.8333333333
761,JereDjMix1,RicardoBelmontC,fan,83.7666666667
762,RivertNio,RicardoBelmontC,fan,55.9
763,John_mamani,RicardoBelmontC,fan,112.5
764,adriana_88473,RicardoBelmontC,fan,49.3666666667
765,DDantemarcos,RicardoBelmontC,fan,47.8
766,hildalcira,RicardoBelmontC,fan,99.1333333333
767,2681Adolfo,RicardoBelmontC,fan,32.2333333333
768,msotomolina,RicardoBelmontC,fan,110.366666667
769,JU4NC4l2l0S,RicardoBelmontC,fan,97.9666666667
770,SerrucheLira,RicardoBelmontC,fan,0.133333333333
771,ronald_1321,RicardoBelmontC,fan,63.7
772,Dayana3512,RicardoBelmontC,fan,0.266666666667
773,SoloHerb,RicardoBelmontC,fan,49.8333333333
774,creepingdeathlm,RicardoBelmontC,fan,101.5
775,doraoyague,RicardoBelmontC,fan,57.4333333333
776,AnaYsabel17,RicardoBelmontC,fan,68.4666666667
777,ADRIAN66481,RicardoBelmontC,fan,45.7666666667
778,maptmapt30,RicardoBelmontC,fan,28.9
779,tumicompinche,RicardoBelmontC,fan,5.4
780,evelayarce,RicardoBelmontC,fan,67.3333333333
781,MarshallMaurtua,RicardoBelmontC,fan,71.5
782,ederems,RicardoBelmontC,fan,88.9
783,NaveenSaha8,RicardoBelmontC,fan,3.56666666667
784,Fabitarebeca,RicardoBelmontC,fan,100.4
785,CarliMarquina,RicardoBelmontC,fan,112.866666667
786,antuaniquispe,RicardoBelmontC,fan,34.1666666667
787,westieyyo,RicardoBelmontC,fan,94.8
788,tianix26,RicardoBelmontC,fan,35.7333333333
789,jodhbai,RicardoBelmontC,fan,63.6333333333
790,vialetse,RicardoBelmontC,fan,0.266666666667
791,bustinza_robert,RicardoBelmontC,fan,0.833333333333
792,CSonialuz777,RicardoBelmontC,fan,56.7
793,Juan89700033,RicardoBelmontC,fan,1.06666666667
794,Americo84676937,RicardoBelmontC,fan,3.73333333333
795,juank4550,RicardoBelmontC,fan,53.6666666667
796,Alonso04Diego,RicardoBelmontC,fan,28.3
797,nhfinehomes,RicardoBelmontC,fan,112.133333333
798,Blanca67641942,RicardoBelmontC,fan,0.266666666667
799,Tributaristape,RicardoBelmontC,fan,6.5
800,L11tauro,RicardoBelmontC,fan,43.7
801,JAIMECESAR20,RicardoBelmontC,fan,92.5333333333
802,fnsm86,RicardoBelmontC,fan,85.2666666667
803,Samuel83610443,RicardoBelmontC,fan,0.6
804,TuamRey,RicardoBelmontC,fan,59.6666666667
805,Santiago_MozQ,RicardoBelmontC,fan,60.0666666667
806,CesarSusanib,RicardoBelmontC,fan,12.0
807,canarioaguiar7,RicardoBelmontC,fan,109.866666667
808,0e46b1749b4247c,RicardoBelmontC,fan,38.3333333333
809,idelberperez,RicardoBelmontC,fan,75.6333333333
810,KarlaCalle,RicardoBelmontC,fan,105.9
811,luisalbertoarev,RicardoBelmontC,fan,75.9333333333
812,tefi2013,RicardoBelmontC,fan,65.5666666667
813,ArmandoLema1,RicardoBelmontC,fan,86.0666666667
814,Franco_EspinozB,RicardoBelmontC,fan,53.3666666667
815,MiguelonCrema10,RicardoBelmontC,fan,67.7666666667
816,MarcMarctkm2,RicardoBelmontC,fan,42.1666666667
817,Arcadio358,RicardoBelmontC,fan,61.6333333333
818,cochelo10,RicardoBelmontC,fan,60.7333333333
819,Mommy_eyv,RicardoBelmontC,fan,52.3
820,jans1690,RicardoBelmontC,fan,87.3
821,elwasaberto,RicardoBelmontC,fan,41.6666666667
822,Vivian_CPGlobal,RicardoBelmontC,fan,45.2
823,p401it4DoRoRo,RicardoBelmontC,fan,100.133333333
824,Fer42165147,RicardoBelmontC,fan,8.26666666667
825,elpendejo69,RicardoBelmontC,fan,82.6
826,catherinparedes,RicardoBelmontC,fan,112.466666667
827,LUISLAWYER2,RicardoBelmontC,fan,84.6
828,Gustavo90622197,RicardoBelmontC,fan,13.2666666667
829,pepecahuana,RicardoBelmontC,fan,26.3333333333
830,Darth_Giora,RicardoBelmontC,fan,68.7333333333
831,10Montkhan,RicardoBelmontC,fan,44.5666666667
832,Josmaro4,RicardoBelmontC,fan,1.13333333333
833,PartidoPSOP,RicardoBelmontC,fan,14.8333333333
834,HtCancer,RicardoBelmontC,fan,19.9333333333
835,Michael_arnes,RicardoBelmontC,fan,18.4666666667
836,mabelvasquezro1,RicardoBelmontC,fan,18.3
837,BASILIO_ABNER,RicardoBelmontC,fan,57.1333333333
838,MariaJu51115612,RicardoBelmontC,fan,3.56666666667
839,djorge02t,RicardoBelmontC,fan,86.1
840,NoseDayan,RicardoBelmontC,fan,26.9
841,pedroluiszc,RicardoBelmontC,fan,54.7333333333
842,Everlca2,RicardoBelmontC,fan,3.86666666667
843,Jos61950443,RicardoBelmontC,fan,3.46666666667
844,LEOtiniano,RicardoBelmontC,fan,111.633333333
845,Aitano38,RicardoBelmontC,fan,75.2333333333
846,juampyelreyhot1,RicardoBelmontC,fan,0.233333333333
847,yosizq,RicardoBelmontC,fan,68.1
848,Chocolobita,RicardoBelmontC,fan,113.066666667
849,RivarolaDina,RicardoBelmontC,fan,7.1
850,JARETHSOLISM,RicardoBelmontC,fan,5.43333333333
851,ToniMontana0212,RicardoBelmontC,fan,28.1666666667
852,Emeduardo3,RicardoBelmontC,fan,2.03333333333
853,cr_cronos,RicardoBelmontC,fan,61.0666666667
854,robertolamd,RicardoBelmontC,fan,90.6
855,ninason60,RicardoBelmontC,fan,78.7
856,555_peru,RicardoBelmontC,fan,48.9333333333
857,joe15931,RicardoBelmontC,fan,49.7666666667
858,Maurici25974687,RicardoBelmontC,fan,7.33333333333
859,LivRobert,RicardoBelmontC,fan,70.2333333333
860,Olinda10908351,RicardoBelmontC,fan,1.2
861,Oscarlarico1,RicardoBelmontC,fan,0.0333333333333
862,hurtadoma571,RicardoBelmontC,fan,42.4333333333
863,goden543,RicardoBelmontC,fan,21.5
864,ManuelCulquech5,RicardoBelmontC,fan,0.266666666667
865,Heraldo87,RicardoBelmontC,fan,57.3
866,andreaandreaweb,RicardoBelmontC,fan,107.6
867,JesusCutervo,RicardoBelmontC,fan,82.2333333333
868,parlamentojovpe,RicardoBelmontC,fan,68.7333333333
869,fonavistaslima,RicardoBelmontC,fan,93.0333333333
870,carmenavelinoc,RicardoBelmontC,fan,93.0666666667
871,Lylaishere,RicardoBelmontC,fan,13.5666666667
872,rodilaime,RicardoBelmontC,fan,109.5
873,Yojaira_em,RicardoBelmontC,fan,48.6666666667
874,joseElUniko,RicardoBelmontC,fan,63.1
875,persiano123456,RicardoBelmontC,fan,1.73333333333
876,jhounti,RicardoBelmontC,fan,83.3333333333
877,ODISEO1971,RicardoBelmontC,fan,36.0666666667
878,fkoechlin,RicardoBelmontC,fan,120.233333333
879,niltonmin16,RicardoBelmontC,fan,16.0666666667
880,nelson6454,RicardoBelmontC,fan,53.8333333333
881,jorgemati5,RicardoBelmontC,fan,94.2333333333
882,Melissa22147355,RicardoBelmontC,fan,0.233333333333
883,yudkincordova,RicardoBelmontC,fan,90.0666666667
884,BaskerPatio,RicardoBelmontC,fan,52.3333333333
885,eduperu03,RicardoBelmontC,fan,25.8666666667
886,ed_reynoso,RicardoBelmontC,fan,84.4333333333
887,Pao06945387,RicardoBelmontC,fan,2.06666666667
888,Ramzan39984138,RicardoBelmontC,fan,8.5
889,JechdlVega,RicardoBelmontC,fan,13.3666666667
890,parodirevoredo,RicardoBelmontC,fan,45.3333333333
891,taniallatas,RicardoBelmontC,fan,75.8666666667
892,fred08191459,RicardoBelmontC,fan,62.9333333333
893,OstosHernan,RicardoBelmontC,fan,77.3333333333
894,AdonysHAP,RicardoBelmontC,fan,11.8
895,CornhoIio,RicardoBelmontC,fan,108.9
896,abel_surf,RicardoBelmontC,fan,10.7333333333
897,GambiniFC,RicardoBelmontC,fan,57.1666666667
898,jaurma,RicardoBelmontC,fan,108.233333333
899,Antonio10311424,RicardoBelmontC,fan,0.4
900,BATERIACONSULT,RicardoBelmontC,fan,30.7666666667
901,annillyn_thauma,RicardoBelmontC,fan,53.0333333333
902,MattHou19154483,RicardoBelmontC,fan,5.63333333333
903,alejandro24mg,RicardoBelmontC,fan,53.6333333333
904,alejamdroMc,RicardoBelmontC,fan,83.7
905,emiranda777,RicardoBelmontC,fan,2.66666666667
906,josetaczi,RicardoBelmontC,fan,101.933333333
907,orestiasmulleri,RicardoBelmontC,fan,91.7666666667
908,george33sc,RicardoBelmontC,fan,9.2
909,Tatohuanuco,RicardoBelmontC,fan,97.0333333333
910,Emanuel02071423,RicardoBelmontC,fan,8.36666666667
911,ceis76,RicardoBelmontC,fan,111.433333333
912,LocoSecada,RicardoBelmontC,fan,0.133333333333
913,JJ94421814,RicardoBelmontC,fan,0.166666666667
914,Martint01563286,RicardoBelmontC,fan,21.3
915,citizendriver,RicardoBelmontC,fan,34.8333333333
916,MayraPajuelo,RicardoBelmontC,fan,111.566666667
917,pedroppk10,RicardoBelmontC,fan,27.0666666667
918,SoleSurvivor74,RicardoBelmontC,fan,41.3333333333
919,NarcisoDany,RicardoBelmontC,fan,34.3
920,ersupport,RicardoBelmontC,fan,94.3
921,AlcidesTito,RicardoBelmontC,fan,66.4666666667
922,LibSanBorja,RicardoBelmontC,fan,87.1
923,PedroBuenavent7,RicardoBelmontC,fan,5.36666666667
924,m_y282,RicardoBelmontC,fan,48.5666666667
925,lennietshirts,RicardoBelmontC,fan,50.7
926,jemproyectos,RicardoBelmontC,fan,39.1666666667
927,GuevaraMila,RicardoBelmontC,fan,87.7333333333
928,08Yanira,RicardoBelmontC,fan,78.1666666667
929,Karol19dt,RicardoBelmontC,fan,67.1333333333
930,FelicianoGalvan,RicardoBelmontC,fan,43.6666666667
931,ZOLRAKZELAZ,RicardoBelmontC,fan,101.5
932,Gian151,RicardoBelmontC,fan,93.3666666667
933,1stellamar,RicardoBelmontC,fan,54.7333333333
934,orates72,RicardoBelmontC,fan,57.4333333333
935,DaDegobo,RicardoBelmontC,fan,87.1
936,Rosario62417766,RicardoBelmontC,fan,4.13333333333
937,Mimieliz20,RicardoBelmontC,fan,72.6
938,luis26sanchezdi,RicardoBelmontC,fan,91.5333333333
939,DoctorRal,RicardoBelmontC,fan,62.7333333333
940,Patty38937497,RicardoBelmontC,fan,30.1
941,gfmurillo,RicardoBelmontC,fan,111.866666667
942,BricenoRamir,RicardoBelmontC,fan,34.6333333333
943,callo_g,RicardoBelmontC,fan,37.2666666667
944,maktub_sick,RicardoBelmontC,fan,49.8333333333
945,robertocandela,RicardoBelmontC,fan,102.0
946,varonisravaron,RicardoBelmontC,fan,94.0
947,sanbedoyapardo,RicardoBelmontC,fan,35.3333333333
948,HeMsMarquina,RicardoBelmontC,fan,5.83333333333
949,milkitolay43,RicardoBelmontC,fan,10.7
950,contajimenez,RicardoBelmontC,fan,88.1
951,JorgeLuis1954,RicardoBelmontC,fan,93.4666666667
952,J_MEL_SO,RicardoBelmontC,fan,88.1
953,fermazzoni22,RicardoBelmontC,fan,44.1
954,RubenRomeroo1,RicardoBelmontC,fan,0.166666666667
